visit_date,condition,time_spent_homepage_sec
2018-04-08,create,51.03549347
2018-04-08,create,52.26678328
2018-04-08,create,49.8601279
2018-04-08,create,49.15587991
2018-04-08,create,49.29511138
2018-04-08,create,48.24335434
2018-04-08,create,49.58149307
2018-04-08,create,49.48543611
2018-04-08,create,49.60660333
2018-04-08,create,49.97918359
2018-04-08,create,48.15440194
2018-04-08,create,50.6184078
2018-04-08,create,53.05382614
2018-04-08,create,48.64714578
2018-04-08,create,48.10620225
2018-04-08,create,48.98645943
2018-04-08,create,50.85925896
2018-04-08,create,49.34410794
2018-04-08,create,49.68955309
2018-04-08,create,47.86997963
2018-04-08,create,48.65591432
2018-04-08,create,49.03057429
2018-04-08,create,49.06001703
2018-04-08,create,47.92303605
2018-04-08,create,51.1155507
2018-04-08,create,48.68079745
2018-04-08,create,48.63059091
2018-04-08,create,49.27727155
2018-04-08,create,49.04838308
2018-04-08,create,48.31659232
2018-04-08,create,50.31495246
2018-04-08,create,51.33329277
2018-04-08,create,50.03757655
2018-04-08,create,51.85097483
2018-04-08,create,48.96758717
2018-04-08,create,51.22809064
2018-04-08,create,51.65869203
2018-04-08,create,49.91982422
2018-04-08,create,51.42176124
2018-04-08,create,48.08737643
2018-04-08,create,50.89990487
2018-04-08,create,50.88832328
2018-04-08,create,50.33405227
2018-04-08,create,48.2136979
2018-04-08,create,50.12218608
2018-04-08,create,49.68272035
2018-04-08,create,49.38529749
2018-04-08,create,49.78535459
2018-04-08,create,48.85405726
2018-04-08,create,49.68989914
2018-04-08,create,49.71195483
2018-04-08,create,49.85567696
2018-04-08,create,51.96475506
2018-04-08,create,50.46697082
2018-04-08,create,50.42310883
2018-04-08,create,47.221484
2018-04-08,create,50.23920457
2018-04-08,create,50.36859465
2018-04-08,create,50.0019026
2018-04-08,create,50.84723607
2018-04-08,create,49.93370486
2018-04-08,create,49.9466719
2018-04-08,create,49.10946857
2018-04-08,create,48.22884048
2018-04-08,create,50.80894554
2018-04-08,create,50.78525256
2018-04-08,create,49.67797817
2018-04-08,create,50.52137428
2018-04-08,create,49.81154889
2018-04-08,create,49.35585893
2018-04-08,create,49.76157628
2018-04-08,create,48.55141121
2018-04-08,create,50.11831891
2018-04-08,create,50.55071244
2018-04-08,create,50.66810851
2018-04-08,create,48.83092149
2018-04-08,create,48.41010722
2018-04-08,create,51.96974006
2018-04-08,create,49.13336549
2018-04-08,create,51.42665802
2018-04-08,create,50.94254959
2018-04-08,create,49.70784117
2018-04-08,create,48.03389757
2018-04-08,create,49.71707819
2018-04-08,create,51.61622694
2018-04-08,create,50.12433203
2018-04-08,create,51.40527541
2018-04-08,create,52.00112781
2018-04-08,create,50.70521528
2018-04-08,create,50.68579377
2018-04-08,create,48.8763996
2018-04-08,create,47.62054255
2018-04-08,create,49.62612084
2018-04-08,create,51.36907895
2018-04-08,create,50.5265345
2018-04-08,create,49.26494566
2018-04-08,create,50.85782483
2018-04-08,create,50.75644663
2018-04-08,create,51.15680028
2018-04-08,create,49.6566777
2018-04-08,create,49.71889046
2018-04-08,create,48.65780001
2018-04-08,create,51.2894172
2018-04-08,create,50.41234106
2018-04-08,create,50.21734896
2018-04-08,create,50.72496249
2018-04-08,create,50.0915242
2018-04-08,create,50.92707169
2018-04-08,create,49.86766688
2018-04-08,create,50.75495538
2018-04-08,create,49.33566094
2018-04-08,create,50.33258357
2018-04-08,create,49.28097672
2018-04-08,create,48.93350957
2018-04-08,create,50.40491863
2018-04-08,create,48.02328773
2018-04-08,create,50.47754855
2018-04-08,create,50.56681891
2018-04-08,create,51.0199379
2018-04-08,create,50.17378884
2018-04-08,create,49.87465387
2018-04-08,create,51.87620638
2018-04-08,create,48.65972033
2018-04-08,create,51.86835228
2018-04-08,create,48.05483161
2018-04-08,create,50.15817154
2018-04-08,create,48.52596096
2018-04-08,create,50.57408187
2018-04-08,create,49.84375491
2018-04-08,create,50.58058823
2018-04-08,create,49.91078762
2018-04-08,create,49.88939109
2018-04-08,create,50.28270316
2018-04-08,create,50.04916888
2018-04-08,create,49.59294356
2018-04-08,create,49.48898036
2018-04-08,create,51.13165218
2018-04-08,create,48.64578492
2018-04-08,create,48.75827806
2018-04-08,create,49.79756736
2018-04-08,create,50.10046448
2018-04-08,create,50.79212011
2018-04-08,create,50.21122741
2018-04-08,create,51.15667909
2018-04-08,create,49.92812967
2018-04-08,create,51.23527165
2018-04-08,create,48.89130938
2018-04-08,create,49.58814999
2018-04-08,create,50.80654913
2018-04-08,create,51.69864976
2018-04-08,create,49.0615182
2018-04-08,create,49.96607962
2018-04-08,create,50.42717111
2018-04-08,create,49.94490745
2018-04-08,create,49.72219375
2018-04-08,create,51.69660756
2018-04-08,create,48.77456209
2018-04-08,create,48.94602085
2018-04-08,create,49.91860092
2018-04-08,create,48.80579062
2018-04-08,create,50.07748222
2018-04-08,create,50.88039736
2018-04-08,create,51.28327807
2018-04-08,create,50.2552698
2018-04-08,create,49.73172207
2018-04-08,create,50.45618277
2018-04-08,create,51.61935194
2018-04-08,create,50.53944979
2018-04-08,create,49.6137983
2018-04-08,create,48.43815532
2018-04-08,create,49.71515226
2018-04-08,create,49.30291776
2018-04-08,create,51.04564857
2018-04-08,create,51.38921407
2018-04-08,create,49.72445092
2018-04-08,create,49.5295956
2018-04-08,create,49.07880944
2018-04-08,create,51.58312019
2018-04-08,create,49.98939461
2018-04-08,create,51.37641918
2018-04-08,create,48.44311231
2018-04-08,create,50.0454688
2018-04-08,create,49.54670321
2018-04-08,create,50.80214285
2018-04-08,create,51.07008913
2018-04-08,create,50.34757921
2018-04-08,create,49.94653126
2018-04-08,create,50.17634024
2018-04-08,create,48.73577409
2018-04-08,create,50.76167296
2018-04-08,create,50.21927197
2018-04-08,create,49.19384134
2018-04-08,create,50.6059834
2018-04-08,create,48.85555012
2018-04-08,create,49.4560773
2018-04-08,create,48.18464105
2018-04-08,create,51.24627559
2018-04-08,create,48.83537372
2018-04-08,create,51.14021068
2018-04-08,create,49.94734676
2018-04-08,create,49.69621243
2018-04-08,create,51.33962171
2018-04-08,create,50.57906496
2018-04-08,create,51.97982905
2018-04-08,create,47.74639582
2018-04-08,create,50.05630853
2018-04-08,create,49.79794123
2018-04-08,create,49.03116244
2018-04-08,create,52.0263213
2018-04-08,create,49.45915835
2018-04-08,create,50.9848165
2018-04-08,create,48.69472197
2018-04-08,create,48.27013512
2018-04-08,create,50.67491313
2018-04-08,create,49.72428442
2018-04-08,create,51.21641161
2018-04-08,create,48.9510328
2018-04-08,create,49.68275817
2018-04-08,create,50.27755181
2018-04-08,create,50.22837241
2018-04-08,create,49.81165106
2018-04-08,create,49.5350639
2018-04-08,create,49.83443531
2018-04-08,create,49.09154356
2018-04-08,create,47.79935609
2018-04-08,create,48.97988903
2018-04-08,create,50.42941743
2018-04-08,create,49.61514328
2018-04-08,create,49.4610176
2018-04-08,create,51.07233707
2018-04-08,create,50.60808159
2018-04-08,create,48.50414565
2018-04-08,create,50.14938639
2018-04-08,create,52.0080103
2018-04-08,create,49.36393261
2018-04-08,create,50.8940772
2018-04-08,create,49.78191145
2018-04-08,create,50.9310745
2018-04-08,create,50.27694071
2018-04-08,create,49.15306893
2018-04-08,create,51.34870368
2018-04-08,create,50.56555879
2018-04-08,create,51.7276893
2018-04-08,create,51.31804683
2018-04-08,create,52.06840579
2018-04-08,create,51.05907687
2018-04-08,create,50.10608271
2018-04-08,create,50.9110358
2018-04-08,create,48.25876796
2018-04-08,create,49.14881148
2018-04-08,create,50.09030486
2018-04-08,create,50.49293329
2018-04-08,create,50.36679933
2018-04-08,create,48.28432695
2018-04-08,create,50.68035711
2018-04-08,create,50.25554396
2018-04-08,create,49.61009784
2018-04-08,create,49.97279349
2018-04-08,create,48.20087389
2018-04-08,create,50.68840447
2018-04-08,create,49.74362372
2018-04-08,create,47.91522985
2018-04-08,create,49.94110385
2018-04-08,create,49.39713536
2018-04-08,create,48.53945677
2018-04-08,create,53.46808068
2018-04-08,create,50.2040372
2018-04-08,create,48.07488718
2018-04-08,create,49.61690362
2018-04-08,create,51.50551808
2018-04-08,create,50.29964599
2018-04-08,create,49.79338996
2018-04-08,create,50.95597931
2018-04-08,create,51.30072699
2018-04-08,create,49.09497617
2018-04-08,create,51.18135911
2018-04-08,create,51.31078432
2018-04-08,create,49.66469033
2018-04-08,create,50.39507292
2018-04-08,create,50.67685546
2018-04-08,create,50.75724053
2018-04-08,create,51.41527477
2018-04-08,create,50.24860732
2018-04-08,create,50.69396049
2018-04-08,create,49.18649732
2018-04-08,create,49.12296686
2018-04-08,create,49.35076787
2018-04-08,create,48.35220013
2018-04-08,create,50.42092853
2018-04-08,create,50.55945621
2018-04-08,create,50.07753892
2018-04-08,create,49.79502102
2018-04-08,create,49.57015336
2018-04-08,create,50.17579607
2018-04-08,create,51.23075702
2018-04-08,create,51.15521278
2018-04-08,create,50.88870849
2018-04-08,create,50.85484954
2018-04-08,create,51.13316984
2018-04-08,create,51.12217793
2018-04-08,create,51.25524488
2018-04-08,create,48.66784302
2018-04-08,create,49.67797493
2018-04-08,create,48.49554517
2018-04-08,create,49.61588905
2018-04-08,create,51.28557412
2018-04-08,create,49.59561045
2018-04-08,create,50.93433464
2018-04-08,create,49.54576929
2018-04-08,create,50.36268787
2018-04-08,create,49.46865988
2018-04-08,create,52.28264782
2018-04-08,create,49.96394223
2018-04-08,create,51.90311296
2018-04-08,create,48.95564819
2018-04-08,create,50.45346023
2018-04-08,create,51.58776313
2018-04-08,create,48.79475676
2018-04-08,create,50.1993432
2018-04-08,create,49.80954103
2018-04-08,create,50.54326335
2018-04-08,create,48.9856953
2018-04-08,create,49.82862338
2018-04-08,create,49.48970658
2018-04-08,create,50.33407539
2018-04-08,create,51.05609773
2018-04-08,create,50.32779478
2018-04-08,create,50.13566536
2018-04-08,create,50.89198113
2018-04-08,create,52.15356904
2018-04-08,create,50.16078657
2018-04-08,create,50.13865059
2018-04-08,create,49.5957673
2018-04-08,create,50.17644502
2018-04-08,create,50.48803652
2018-04-09,build,49.87543716
2018-04-09,build,50.28353637
2018-04-09,build,50.87807477
2018-04-09,build,49.21300492
2018-04-09,build,49.03512898
2018-04-09,build,46.34290549
2018-04-09,build,50.54628177
2018-04-09,build,50.38851092
2018-04-09,build,51.34828079
2018-04-09,build,50.68723372
2018-04-09,build,49.36159822
2018-04-09,build,47.82269767
2018-04-09,build,49.97318215
2018-04-09,build,50.66992179
2018-04-09,build,50.11948683
2018-04-09,build,49.35685905
2018-04-09,build,49.3766444
2018-04-09,build,48.64142029
2018-04-09,build,48.15582487
2018-04-09,build,50.36681397
2018-04-09,build,49.03726662
2018-04-09,build,51.03268209
2018-04-09,build,50.31246938
2018-04-09,build,49.63109684
2018-04-09,build,51.88027962
2018-04-09,build,50.53162152
2018-04-09,build,51.71784277
2018-04-09,build,50.11794589
2018-04-09,build,51.29569812
2018-04-09,build,49.628606
2018-04-09,build,52.00910456
2018-04-09,build,49.81194189
2018-04-09,build,51.06229903
2018-04-09,build,49.26461234
2018-04-09,build,50.83767022
2018-04-09,build,48.90583352
2018-04-09,build,48.6980557
2018-04-09,build,51.38770098
2018-04-09,build,49.65239157
2018-04-09,build,48.87791922
2018-04-09,build,49.46538016
2018-04-09,build,50.7264742
2018-04-09,build,49.72684497
2018-04-09,build,49.56194403
2018-04-09,build,48.56947374
2018-04-09,build,51.80633011
2018-04-09,build,50.24207829
2018-04-09,build,51.78257509
2018-04-09,build,49.3825754
2018-04-09,build,52.00339884
2018-04-09,build,52.09530115
2018-04-09,build,50.31791786
2018-04-09,build,50.41601277
2018-04-09,build,49.92779958
2018-04-09,build,49.04268057
2018-04-09,build,48.14974457
2018-04-09,build,49.15071521
2018-04-09,build,49.21574339
2018-04-09,build,50.54581918
2018-04-09,build,48.17830612
2018-04-09,build,49.28992496
2018-04-09,build,50.5446445
2018-04-09,build,50.13818532
2018-04-09,build,49.67293079
2018-04-09,build,49.8380906
2018-04-09,build,50.31659692
2018-04-09,build,50.39191402
2018-04-09,build,48.55972937
2018-04-09,build,50.50744291
2018-04-09,build,51.14315507
2018-04-09,build,50.40648097
2018-04-09,build,50.03825556
2018-04-09,build,50.08573495
2018-04-09,build,48.04052199
2018-04-09,build,48.77226392
2018-04-09,build,48.6025812
2018-04-09,build,51.21633897
2018-04-09,build,50.37784789
2018-04-09,build,47.7106857
2018-04-09,build,48.51493076
2018-04-09,build,49.03509561
2018-04-09,build,50.77268172
2018-04-09,build,49.68616778
2018-04-09,build,50.13804432
2018-04-09,build,52.43497087
2018-04-09,build,51.7783758
2018-04-09,build,49.32350008
2018-04-09,build,50.8785919
2018-04-09,build,49.82223054
2018-04-09,build,49.4829826
2018-04-09,build,50.64051801
2018-04-09,build,49.5852393
2018-04-09,build,51.55775745
2018-04-09,build,50.95490064
2018-04-09,build,50.52591512
2018-04-09,build,50.87985161
2018-04-09,build,48.97804914
2018-04-09,build,49.81474611
2018-04-09,build,49.2934311
2018-04-09,build,52.55966682
2018-04-09,build,50.87173549
2018-04-09,build,50.69708388
2018-04-09,build,49.00280772
2018-04-09,build,49.24615273
2018-04-09,build,50.32887473
2018-04-09,build,51.24457562
2018-04-09,build,51.22950234
2018-04-09,build,50.92146142
2018-04-09,build,50.69711142
2018-04-09,build,50.57270634
2018-04-09,build,48.8722448
2018-04-09,build,49.35714568
2018-04-09,build,50.8564747
2018-04-09,build,49.52154541
2018-04-09,build,50.26485109
2018-04-09,build,49.09391819
2018-04-09,build,49.5104056
2018-04-09,build,51.32885134
2018-04-09,build,49.25514936
2018-04-09,build,50.76411259
2018-04-09,build,52.88584495
2018-04-09,build,50.39483799
2018-04-09,build,50.17632884
2018-04-09,build,51.01230812
2018-04-09,build,50.2992124
2018-04-09,build,51.01694801
2018-04-09,build,49.14469484
2018-04-09,build,49.55610211
2018-04-09,build,50.70475287
2018-04-09,build,50.41574193
2018-04-09,build,50.44954666
2018-04-09,build,50.13361942
2018-04-09,build,48.79332961
2018-04-09,build,49.01895579
2018-04-09,build,48.75848332
2018-04-09,build,51.51179781
2018-04-09,build,48.26757158
2018-04-09,build,51.68538878
2018-04-09,build,48.79656596
2018-04-09,build,48.72216217
2018-04-09,build,51.05755315
2018-04-09,build,49.74980513
2018-04-09,build,50.22181361
2018-04-09,build,50.63156793
2018-04-09,build,49.89803568
2018-04-09,build,48.50045344
2018-04-09,build,47.80238275
2018-04-09,build,49.15007745
2018-04-09,build,52.45045332
2018-04-09,build,49.77589746
2018-04-09,build,50.35795262
2018-04-09,build,50.05962141
2018-04-09,build,49.39389379
2018-04-09,build,49.1627739
2018-04-09,build,51.16482667
2018-04-09,build,49.66967445
2018-04-09,build,50.50298554
2018-04-09,build,52.42674148
2018-04-09,build,51.5867165
2018-04-09,build,51.00924947
2018-04-09,build,49.83370701
2018-04-09,build,49.60207224
2018-04-09,build,50.8195057
2018-04-09,build,49.76738193
2018-04-09,build,50.92950038
2018-04-09,build,49.32129199
2018-04-09,build,49.58632374
2018-04-09,build,50.82707006
2018-04-09,build,50.50444053
2018-04-09,build,49.6940406
2018-04-09,build,50.42407681
2018-04-09,build,50.24813507
2018-04-09,build,50.50049848
2018-04-09,build,50.94208934
2018-04-09,build,48.39265096
2018-04-09,build,48.92401653
2018-04-09,build,50.25494467
2018-04-09,build,50.46727393
2018-04-09,build,49.91139855
2018-04-09,build,50.5564359
2018-04-09,build,51.13500464
2018-04-09,build,50.4654666
2018-04-09,build,48.20042125
2018-04-09,build,48.14647142
2018-04-09,build,50.5837616
2018-04-09,build,49.78008469
2018-04-09,build,48.72875407
2018-04-09,build,50.14191587
2018-04-09,build,48.8919198
2018-04-09,build,48.06166774
2018-04-09,build,48.93687462
2018-04-09,build,49.12454181
2018-04-09,build,50.19133164
2018-04-09,build,49.17426826
2018-04-09,build,49.82304222
2018-04-09,build,52.16666585
2018-04-09,build,49.75771493
2018-04-09,build,50.15453913
2018-04-09,build,49.83475713
2018-04-09,build,48.81542545
2018-04-09,build,51.61367565
2018-04-09,build,49.64453317
2018-04-09,build,51.3272032
2018-04-09,build,49.69179475
2018-04-09,build,50.3232179
2018-04-09,build,51.14078168
2018-04-09,build,48.8858601
2018-04-09,build,51.03050522
2018-04-09,build,49.83229899
2018-04-09,build,49.43210358
2018-04-09,build,49.7032143
2018-04-09,build,50.20538309
2018-04-09,build,48.71972137
2018-04-09,build,49.08369015
2018-04-09,build,49.47559521
2018-04-09,build,49.64883258
2018-04-09,build,46.82095482
2018-04-09,build,51.14118275
2018-04-09,build,48.0609176
2018-04-09,build,50.66951675
2018-04-09,build,49.79545158
2018-04-09,build,50.05965968
2018-04-09,build,50.70093149
2018-04-09,build,48.00983865
2018-04-09,build,48.64235643
2018-04-09,build,51.38792486
2018-04-09,build,49.20306747
2018-04-09,build,50.60194062
2018-04-09,build,49.12517546
2018-04-09,build,50.65402486
2018-04-09,build,50.14719444
2018-04-09,build,50.97875693
2018-04-09,build,49.93850095
2018-04-09,build,49.64963287
2018-04-09,build,50.66224872
2018-04-09,build,50.94522102
2018-04-09,build,48.52244663
2018-04-09,build,49.00301949
2018-04-09,build,48.93339538
2018-04-09,build,50.88154542
2018-04-09,build,50.77843211
2018-04-09,build,49.5988216
2018-04-09,build,49.46479291
2018-04-09,build,50.60228558
2018-04-09,build,52.18135221
2018-04-09,build,50.0946771
2018-04-09,build,50.46721476
2018-04-09,build,49.40459413
2018-04-09,build,51.37430447
2018-04-09,build,50.21279396
2018-04-09,build,51.03896599
2018-04-09,build,51.82263477
2018-04-09,build,50.29635739
2018-04-09,build,49.1542852
2018-04-09,build,49.89774629
2018-04-09,build,49.38782404
2018-04-09,build,49.83080328
2018-04-09,build,48.79726632
2018-04-09,build,50.9429356
2018-04-09,build,49.91756284
2018-04-09,build,48.79481047
2018-04-09,build,50.07076497
2018-04-09,build,49.72449202
2018-04-09,build,48.86491422
2018-04-09,build,50.98306308
2018-04-09,build,49.78392493
2018-04-09,build,49.85586862
2018-04-09,build,49.2506951
2018-04-09,build,49.0375022
2018-04-09,build,51.38335093
2018-04-09,build,48.57619708
2018-04-09,build,49.68843592
2018-04-09,build,49.84399549
2018-04-09,build,50.1144491
2018-04-09,build,49.1868887
2018-04-09,build,50.11206144
2018-04-09,build,49.2722035
2018-04-09,build,49.30770811
2018-04-09,build,50.18056862
2018-04-09,build,49.07230583
2018-04-09,build,49.84460114
2018-04-09,build,50.35340192
2018-04-09,build,50.28775451
2018-04-09,build,50.55870571
2018-04-09,build,49.90886431
2018-04-09,build,52.18223292
2018-04-09,build,48.17619689
2018-04-09,build,50.06772633
2018-04-09,build,50.45560668
2018-04-09,build,50.02906656
2018-04-09,build,49.86325487
2018-04-09,build,50.49147639
2018-04-09,build,50.03239142
2018-04-09,build,50.27898815
2018-04-09,build,50.07961487
2018-04-09,build,50.63103684
2018-04-09,build,50.40535101
2018-04-09,build,49.49587296
2018-04-09,build,48.58545319
2018-04-09,build,49.92553822
2018-04-09,build,49.35803758
2018-04-09,build,51.46171139
2018-04-09,build,50.51104116
2018-04-09,build,49.9529207
2018-04-09,build,51.41164572
2018-04-09,build,50.58317062
2018-04-09,build,52.38138552
2018-04-09,build,50.59496925
2018-04-09,build,51.36260108
2018-04-09,build,48.7796226
2018-04-09,build,49.57631222
2018-04-09,build,51.31863755
2018-04-09,build,49.5609669
2018-04-09,build,49.53500224
2018-04-09,build,49.86984889
2018-04-09,build,49.69668555
2018-04-09,build,50.84550652
2018-04-09,build,52.11244823
2018-04-09,build,50.85893482
2018-04-09,build,50.33857701
2018-04-09,build,50.40685019
2018-04-09,build,49.44517565
2018-04-09,build,51.55527369
2018-04-09,build,48.83986928
2018-04-09,build,50.8455145
2018-04-09,build,50.53862999
2018-04-09,build,50.06026969
2018-04-09,build,50.81990628
2018-04-09,build,51.02312227
2018-04-09,build,50.38251982
2018-04-09,build,49.6334118
2018-04-09,build,50.61640869
2018-04-09,build,51.04773944
2018-04-09,build,50.8597762
2018-04-09,build,49.30139534
2018-04-09,build,49.34766926
2018-04-09,build,48.82787029
2018-04-09,build,50.7873766
2018-04-09,build,50.70693694
2018-04-09,build,52.08027051
2018-04-09,build,49.94230238
2018-04-09,build,51.62816414
2018-04-09,build,48.98180866
2018-04-09,build,49.51015132
2018-04-09,build,49.86085416
2018-04-09,build,50.05956208
2018-04-09,build,49.22298916
2018-04-09,build,48.30353338
2018-04-09,build,50.38751865
2018-04-09,build,49.79734222
2018-04-09,build,48.99546311
2018-04-09,build,49.7902146
2018-04-09,build,49.00549703
2018-04-09,build,49.73095438
2018-04-09,build,50.0982511
2018-04-09,build,48.3193496
2018-04-09,build,49.19385321
2018-04-09,build,49.96977394
2018-04-09,build,49.49884714
2018-04-09,build,48.36149394
2018-04-09,build,49.22711931
2018-04-09,build,48.80137148
2018-04-09,build,49.85969174
2018-04-09,build,48.26136133
2018-04-09,build,49.45258736
2018-04-09,build,48.8640748
2018-04-09,build,50.79710709
2018-04-09,build,49.52859375
2018-04-09,build,50.3276126
2018-04-09,build,49.7523568
2018-04-09,build,50.89890743
2018-04-09,build,49.07106146
2018-04-09,build,51.07997525
2018-04-09,build,50.3389591
2018-04-09,build,49.30610018
2018-04-09,build,50.1538862
2018-04-09,build,52.16233175
2018-04-09,build,48.28394302
2018-04-09,build,49.88195831
2018-04-09,build,48.17343232
2018-04-09,build,50.36843156
2018-04-09,build,49.79726103
2018-04-09,build,49.05425911
2018-04-09,build,49.32758513
2018-04-09,build,48.70604045
2018-04-09,build,48.91150522
2018-04-09,build,49.33388853
2018-04-09,build,50.45292754
2018-04-09,build,47.89136812
2018-04-09,build,50.65333553
2018-04-09,build,50.33497955
2018-04-09,build,51.10610956
2018-04-09,build,48.83285232
2018-04-09,build,49.25566503
2018-04-09,build,49.5528846
2018-04-09,build,51.33122332
2018-04-09,build,49.14348614
2018-04-09,build,50.84097709
2018-04-09,build,48.78668599
2018-04-09,build,51.04230664
2018-04-09,build,50.04842368
2018-04-09,build,49.21292151
2018-04-09,build,49.53673648
2018-04-09,build,48.85316549
2018-04-09,build,49.81613531
2018-04-09,build,49.81496305
2018-04-09,build,50.8904076
2018-04-09,build,49.01292232
2018-04-09,build,49.78807282
2018-04-09,build,49.95843552
2018-04-09,build,48.87073486
2018-04-09,build,50.48934833
2018-04-09,build,50.53819689
2018-04-09,build,50.55692024
2018-04-09,build,48.34526734
2018-04-09,build,48.39032818
2018-04-09,build,49.21941989
2018-04-09,build,49.74075548
2018-04-09,build,49.90107083
2018-04-09,build,48.16531022
2018-04-09,build,50.41294315
2018-04-09,build,50.6664085
2018-04-09,build,49.91635086
2018-04-09,build,51.44910859
2018-04-09,build,48.10484222
2018-04-09,build,48.97352545
2018-04-09,build,51.19728941
2018-04-09,build,49.22277521
2018-04-09,build,49.95291291
2018-04-09,build,50.33182496
2018-04-09,build,49.23968937
2018-04-09,build,50.2435167
2018-04-09,build,50.60448576
2018-04-09,build,49.56381072
2018-04-09,build,50.99682729
2018-04-09,build,50.33733855
2018-04-09,build,49.71080782
2018-04-09,build,50.21029743
2018-04-09,build,49.25338026
2018-04-09,build,50.41446372
2018-04-09,build,49.37701534
2018-04-09,build,49.34950105
2018-04-09,build,49.43256563
2018-04-09,build,47.94901058
2018-04-09,build,49.25709611
2018-04-09,build,50.27282442
2018-04-09,build,49.69776471
2018-04-09,build,49.98130468
2018-04-09,build,48.75634663
2018-04-09,build,51.25123775
2018-04-09,build,50.10910234
2018-04-09,build,49.38799312
2018-04-09,build,49.87502766
2018-04-09,build,48.78458106
2018-04-09,build,49.08433351
2018-04-09,build,48.33354812
2018-04-09,build,49.8112951
2018-04-09,build,50.07840382
2018-04-09,build,50.16885738
2018-04-09,build,48.83604975
2018-04-09,build,51.3437146
2018-04-09,build,48.80471548
2018-04-09,build,49.07761242
2018-04-09,build,50.23000574
2018-04-09,build,49.13693268
2018-04-09,build,49.99858592
2018-04-09,build,51.6566178
2018-04-09,build,50.29417933
2018-04-09,build,49.16709404
2018-04-09,build,49.64675739
2018-04-09,build,50.07199695
2018-04-09,build,50.65576699
2018-04-09,build,49.75391772
2018-04-09,build,48.82285327
2018-04-09,build,49.74868566
2018-04-09,build,51.02343893
2018-04-09,build,49.87439571
2018-04-09,build,51.82707882
2018-04-09,create,50.19352079
2018-04-09,create,49.52674663
2018-04-09,create,49.93912706
2018-04-09,create,49.49936365
2018-04-09,create,50.82724253
2018-04-09,create,49.2790403
2018-04-09,create,48.21403522
2018-04-09,create,50.67542458
2018-04-09,create,50.46121718
2018-04-09,create,51.33374591
2018-04-09,create,50.870884
2018-04-09,create,49.19030881
2018-04-09,create,49.22665553
2018-04-09,create,47.93360918
2018-04-09,create,49.0769105
2018-04-09,create,49.64398381
2018-04-09,create,51.18810761
2018-04-09,create,48.4857128
2018-04-09,create,50.89891235
2018-04-09,create,48.70855351
2018-04-09,create,50.86073198
2018-04-09,create,49.50305258
2018-04-09,create,51.76815626
2018-04-09,create,51.22191425
2018-04-09,create,49.60631696
2018-04-09,create,49.20557594
2018-04-09,create,52.28628449
2018-04-09,create,49.84860188
2018-04-09,create,48.52446713
2018-04-09,create,49.52510102
2018-04-09,create,49.61819118
2018-04-09,create,51.07952261
2018-04-09,create,49.99913273
2018-04-09,create,51.1872989
2018-04-09,create,49.0395115
2018-04-09,create,50.90932486
2018-04-09,create,50.34719174
2018-04-09,create,50.54133756
2018-04-09,create,50.22111929
2018-04-09,create,49.67155413
2018-04-09,create,49.95194426
2018-04-09,create,49.01813072
2018-04-09,create,49.56326533
2018-04-09,create,50.30130974
2018-04-09,create,49.43557941
2018-04-09,create,49.06958612
2018-04-09,create,49.45383687
2018-04-09,create,49.49248255
2018-04-09,create,48.9838688
2018-04-09,create,52.29329944
2018-04-09,create,51.90300107
2018-04-09,create,49.76946717
2018-04-09,create,50.19919031
2018-04-09,create,52.25255347
2018-04-09,create,50.38087102
2018-04-09,create,51.22344446
2018-04-09,create,49.56940436
2018-04-09,create,49.71892225
2018-04-09,create,50.93373564
2018-04-09,create,50.48114376
2018-04-09,create,50.12087242
2018-04-09,create,50.8632861
2018-04-09,create,50.22641869
2018-04-09,create,51.27441892
2018-04-09,create,49.98329248
2018-04-09,create,50.59014408
2018-04-09,create,48.92825221
2018-04-09,create,49.98325539
2018-04-09,create,48.8055355
2018-04-09,create,51.95228298
2018-04-09,create,50.6946671
2018-04-09,create,49.57715077
2018-04-09,create,51.87661053
2018-04-09,create,50.39627275
2018-04-09,create,50.97386772
2018-04-09,create,51.08424939
2018-04-09,create,51.14908844
2018-04-09,create,48.08792863
2018-04-09,create,49.87410833
2018-04-09,create,50.09040936
2018-04-09,create,50.77556252
2018-04-09,create,48.60731038
2018-04-09,create,50.14473192
2018-04-09,create,48.59184641
2018-04-09,create,49.72241226
2018-04-09,create,51.09392691
2018-04-09,create,49.12058477
2018-04-09,create,50.27171203
2018-04-09,create,48.32608957
2018-04-09,create,50.77558548
2018-04-09,create,49.50426686
2018-04-09,create,50.34456971
2018-04-09,create,50.35606697
2018-04-09,create,50.55594113
2018-04-09,create,50.20672623
2018-04-09,create,50.64567743
2018-04-09,create,51.50436184
2018-04-09,create,48.24408811
2018-04-09,create,49.48733409
2018-04-09,create,50.60465426
2018-04-09,create,50.00401224
2018-04-09,create,49.28770909
2018-04-09,create,50.80703053
2018-04-09,create,51.18802537
2018-04-09,create,52.30802341
2018-04-09,create,49.7304615
2018-04-09,create,50.40922759
2018-04-09,create,49.02234244
2018-04-09,create,50.32722418
2018-04-09,create,50.31630281
2018-04-09,create,50.2933956
2018-04-09,create,51.36694488
2018-04-09,create,50.75843129
2018-04-09,create,48.16296807
2018-04-09,create,48.78776027
2018-04-09,create,51.92629571
2018-04-09,create,50.87610835
2018-04-09,create,48.38890629
2018-04-09,create,51.16998229
